num,text,timestamp,label,clean_text,tokens,processed_tokens,processed_text,sentiment_polarity
460,Blizzard Watch up for us.  Guess I'm stocking up on food and looking for good shows to binge watch this weekend.,2016-01-20 17:28:00,1,blizzard watch up for us  guess im stocking up on food and looking for good shows to binge watch this weekend,"['blizzard', 'watch', 'up', 'for', 'us', 'guess', 'im', 'stocking', 'up', 'on', 'food', 'and', 'looking', 'for', 'good', 'shows', 'to', 'binge', 'watch', 'this', 'weekend']","['blizzard', 'watch', 'us', 'guess', 'im', 'stock', 'food', 'look', 'good', 'show', 'bing', 'watch', 'weekend']",blizzard watch us guess im stock food look good show bing watch weekend,0.7
2890,Blizzard workout was a success. Tomorrow will be another one when I have to shovel my car out...,2016-01-23 21:21:00,1,blizzard workout was a success tomorrow will be another one when i have to shovel my car out,"['blizzard', 'workout', 'was', 'a', 'success', 'tomorrow', 'will', 'be', 'another', 'one', 'when', 'i', 'have', 'to', 'shovel', 'my', 'car', 'out']","['blizzard', 'workout', 'success', 'tomorrow', 'anoth', 'one', 'shovel', 'car']",blizzard workout success tomorrow anoth one shovel car,0.3
2512,"Blizzard wrapping up... No more pics of decks, lawn furniture and cars buried in snow drifts!",2016-01-24 04:33:00,1,blizzard wrapping up  no more pics of decks lawn furniture and cars buried in snow drifts,"['blizzard', 'wrapping', 'up', 'no', 'more', 'pics', 'of', 'decks', 'lawn', 'furniture', 'and', 'cars', 'buried', 'in', 'snow', 'drifts']","['blizzard', 'wrap', 'pic', 'deck', 'lawn', 'furnitur', 'car', 'buri', 'snow', 'drift']",blizzard wrap pic deck lawn furnitur car buri snow drift,0.0
2056,Blizzard--how worthless cars become--and how fun it is to walk everywhere! #jonasblizzard @ilovearlingtonvpic.twitter.com/Opqd8IgALw,2016-01-25 02:42:00,1,blizzardhow worthless cars becomeand how fun it is to walk everywhere  twittercomopqdigalw,"['blizzardhow', 'worthless', 'cars', 'becomeand', 'how', 'fun', 'it', 'is', 'to', 'walk', 'everywhere', 'twittercomopqdigalw']","['blizzardhow', 'worthless', 'car', 'becomeand', 'fun', 'walk', 'everywher', 'twittercomopqdigalw']",blizzardhow worthless car becomeand fun walk everywher twittercomopqdigalw,-0.25
1246,Blizzard-status: draping my bear-attack wounds. Just kidding my car only skidded a little bit on… https://www.instagram.com/p/BA3DgNmI2lb/ ,2016-01-22 23:45:00,1,blizzardstatus draping my bearattack wounds just kidding my car only skidded a little bit on,"['blizzardstatus', 'draping', 'my', 'bearattack', 'wounds', 'just', 'kidding', 'my', 'car', 'only', 'skidded', 'a', 'little', 'bit', 'on']","['blizzardstatu', 'drape', 'bearattack', 'wound', 'kid', 'car', 'skid', 'littl', 'bit']",blizzardstatu drape bearattack wound kid car skid littl bit,0.0
3293,"Blizzard, dance cancelled, mall probably closed, food shopping done...everyone leave me alone",2016-01-23 01:23:00,1,blizzard dance cancelled mall probably closed food shopping done everyone leave me alone,"['blizzard', 'dance', 'cancelled', 'mall', 'probably', 'closed', 'food', 'shopping', 'done', 'everyone', 'leave', 'me', 'alone']","['blizzard', 'danc', 'cancel', 'mall', 'probabl', 'close', 'food', 'shop', 'done', 'everyon', 'leav', 'alon']",blizzard danc cancel mall probabl close food shop done everyon leav alon,0.0
676,"Blizzard, power outage or hurricane - be prepared. One kit (flash light,food,band-aides,cash covers many problems  https://twitter.com/Readygov/status/689582651380994048 …",2016-01-26 01:38:00,1,blizzard power outage or hurricane  be prepared one kit flash lightfoodbandaidescash covers many problems,"['blizzard', 'power', 'outage', 'or', 'hurricane', 'be', 'prepared', 'one', 'kit', 'flash', 'lightfoodbandaidescash', 'covers', 'many', 'problems']","['blizzard', 'power', 'outag', 'hurrican', 'prepar', 'one', 'kit', 'flash', 'lightfoodbandaidescash', 'cover', 'mani', 'problem']",blizzard power outag hurrican prepar one kit flash lightfoodbandaidescash cover mani problem,0.0
2494,"Blizzard, schmizzard. Family, fireplace, Twitter feed by @Lin_Manuel and food.  Who could ask for anything more? pic.twitter.com/C99Wg9ni1V",2016-01-23 22:52:00,1,blizzard schmizzard family fireplace twitter feed by  and food  who could ask for anything more pictwittercomcwgniv,"['blizzard', 'schmizzard', 'family', 'fireplace', 'twitter', 'feed', 'by', 'and', 'food', 'who', 'could', 'ask', 'for', 'anything', 'more', 'pictwittercomcwgniv']","['blizzard', 'schmizzard', 'famili', 'fireplac', 'twitter', 'feed', 'food', 'could', 'ask', 'anyth', 'pictwittercomcwgniv']",blizzard schmizzard famili fireplac twitter feed food could ask anyth pictwittercomcwgniv,0.0
82,"Blizzard?

Movement is medicine
#GetAfterIt
#GetPT1stpic.twitter.com/v1VDPRH23f",2016-01-23 01:07:00,1,"blizzard

movement is medicine

twittercomvvdprhf","['blizzard', 'movement', 'is', 'medicine', 'twittercomvvdprhf']","['blizzard', 'movement', 'medicin', 'twittercomvvdprhf']",blizzard movement medicin twittercomvvdprhf,0.0
2593,Blizzard? Cabin fever? No sun? No thanks. I'll hang in car guy country with fellow Porsche addicts. #speedSaturdaypic.twitter.com/ezR1H3qcjf,2016-01-24 02:01:00,1,blizzard cabin fever no sun no thanks ill hang in car guy country with fellow porsche addicts twittercomezrhqcjf,"['blizzard', 'cabin', 'fever', 'no', 'sun', 'no', 'thanks', 'ill', 'hang', 'in', 'car', 'guy', 'country', 'with', 'fellow', 'porsche', 'addicts', 'twittercomezrhqcjf']","['blizzard', 'cabin', 'fever', 'sun', 'thank', 'ill', 'hang', 'car', 'guy', 'countri', 'fellow', 'porsch', 'addict', 'twittercomezrhqcjf']",blizzard cabin fever sun thank ill hang car guy countri fellow porsch addict twittercomezrhqcjf,-0.5
115,Blizzard? No problem! Testing it another @hyundai vehicle. Let's see if I love it as much as the… https://www.instagram.com/p/BA2Q_0LDCCA/ ,2016-01-22 16:23:00,1,blizzard no problem testing it another  vehicle lets see if i love it as much as the,"['blizzard', 'no', 'problem', 'testing', 'it', 'another', 'vehicle', 'lets', 'see', 'if', 'i', 'love', 'it', 'as', 'much', 'as', 'the']","['blizzard', 'problem', 'test', 'anoth', 'vehicl', 'let', 'see', 'love', 'much']",blizzard problem test anoth vehicl let see love much,0.35
1731,Blizzard. Aka time to watch @weatherchannel forecasters be ridiculous and hilarious due to lack of sleep/excitement/inhalation of junk food,2016-01-22 22:12:00,1,blizzard aka time to watch  forecasters be ridiculous and hilarious due to lack of sleepexcitementinhalation of junk food,"['blizzard', 'aka', 'time', 'to', 'watch', 'forecasters', 'be', 'ridiculous', 'and', 'hilarious', 'due', 'to', 'lack', 'of', 'sleepexcitementinhalation', 'of', 'junk', 'food']","['blizzard', 'aka', 'time', 'watch', 'forecast', 'ridicul', 'hilari', 'due', 'lack', 'sleepexcitementinhal', 'junk', 'food']",blizzard aka time watch forecast ridicul hilari due lack sleepexcitementinhal junk food,-0.125
2828,Blizzard. Whatever.... Can't keep us away from yummy food! Braved the snow and freezing cold and… https://www.instagram.com/p/BA5Bq72ICEG/ ,2016-01-23 18:07:00,1,blizzard whatever  cant keep us away from yummy food braved the snow and freezing cold and,"['blizzard', 'whatever', 'cant', 'keep', 'us', 'away', 'from', 'yummy', 'food', 'braved', 'the', 'snow', 'and', 'freezing', 'cold', 'and']","['blizzard', 'whatev', 'cant', 'keep', 'us', 'away', 'yummi', 'food', 'brave', 'snow', 'freez', 'cold']",blizzard whatev cant keep us away yummi food brave snow freez cold,0.10000000000000003
1770,Blizzards and shit only popping when you in a relationship and racked up on supplies/food ,2016-01-22 21:56:00,1,blizzards and shit only popping when you in a relationship and racked up on suppliesfood,"['blizzards', 'and', 'shit', 'only', 'popping', 'when', 'you', 'in', 'a', 'relationship', 'and', 'racked', 'up', 'on', 'suppliesfood']","['blizzard', 'shit', 'pop', 'relationship', 'rack', 'suppliesfood']",blizzard shit pop relationship rack suppliesfood,-0.2
2575,"Blizzards are a lot more fun when you don't have a car, sidewalk, or stoop! #neverShovelingAgain #NewYork #snowfun",2016-01-24 02:37:00,1,blizzards are a lot more fun when you dont have a car sidewalk or stoop,"['blizzards', 'are', 'a', 'lot', 'more', 'fun', 'when', 'you', 'dont', 'have', 'a', 'car', 'sidewalk', 'or', 'stoop']","['blizzard', 'lot', 'fun', 'dont', 'car', 'sidewalk', 'stoop']",blizzard lot fun dont car sidewalk stoop,0.3
2191,Blizzards are a lot more relaxing when you don't have any thing to shovel or a car to dig out,2016-01-24 20:44:00,1,blizzards are a lot more relaxing when you dont have any thing to shovel or a car to dig out,"['blizzards', 'are', 'a', 'lot', 'more', 'relaxing', 'when', 'you', 'dont', 'have', 'any', 'thing', 'to', 'shovel', 'or', 'a', 'car', 'to', 'dig', 'out']","['blizzard', 'lot', 'relax', 'dont', 'thing', 'shovel', 'car', 'dig']",blizzard lot relax dont thing shovel car dig,0.0
3149,Blizzards are a win for Whole Foods. More winter storm economics: http://onforb.es/1nEnsTG  pic.twitter.com/LYTx2eCYhz via Forbes,2016-01-23 04:49:00,1,blizzards are a win for whole foods more winter storm economics  pictwittercomlytxecyhz via forbes,"['blizzards', 'are', 'a', 'win', 'for', 'whole', 'foods', 'more', 'winter', 'storm', 'economics', 'pictwittercomlytxecyhz', 'via', 'forbes']","['blizzard', 'win', 'whole', 'food', 'winter', 'storm', 'econom', 'pictwittercomlytxecyhz', 'via', 'forb']",blizzard win whole food winter storm econom pictwittercomlytxecyhz via forb,0.5
3159,Blizzards are a win for Whole Foods. More winter storm economics: http://onforb.es/1nEnsTG pic.twitter.com/FEGwiE9iIh,2016-01-23 04:41:00,0,blizzards are a win for whole foods more winter storm economics,"['blizzards', 'are', 'a', 'win', 'for', 'whole', 'foods', 'more', 'winter', 'storm', 'economics']","['blizzard', 'win', 'whole', 'food', 'winter', 'storm', 'econom']",blizzard win whole food winter storm econom,0.5
2921,Blizzards are fun for people who don't work in the food service industry and don't have to wonder if they have to go into work later ,2016-01-23 16:31:00,1,blizzards are fun for people who dont work in the food service industry and dont have to wonder if they have to go into work later,"['blizzards', 'are', 'fun', 'for', 'people', 'who', 'dont', 'work', 'in', 'the', 'food', 'service', 'industry', 'and', 'dont', 'have', 'to', 'wonder', 'if', 'they', 'have', 'to', 'go', 'into', 'work', 'later']","['blizzard', 'fun', 'peopl', 'dont', 'work', 'food', 'servic', 'industri', 'dont', 'wonder', 'go', 'work', 'later']",blizzard fun peopl dont work food servic industri dont wonder go work later,0.15
2329,Blizzards give you the excuse to shop for food like there's 2 days left until the end of the world. #blizzard2016,2016-01-22 02:57:00,1,blizzards give you the excuse to shop for food like theres  days left until the end of the world,"['blizzards', 'give', 'you', 'the', 'excuse', 'to', 'shop', 'for', 'food', 'like', 'theres', 'days', 'left', 'until', 'the', 'end', 'of', 'the', 'world']","['blizzard', 'give', 'excus', 'shop', 'food', 'like', 'there', 'day', 'left', 'end', 'world']",blizzard give excus shop food like there day left end world,0.0
3376,"Blizzards in New York are Beautiful...
I remember that blizzard of 1994!  I was pulling people & pushing cars out... http://fb.me/3DX2cgPH4 ",2016-01-23 08:00:00,1,"blizzards in new york are beautiful 
i remember that blizzard of   i was pulling people  pushing cars out","['blizzards', 'in', 'new', 'york', 'are', 'beautiful', 'i', 'remember', 'that', 'blizzard', 'of', 'i', 'was', 'pulling', 'people', 'pushing', 'cars', 'out']","['blizzard', 'new', 'york', 'beauti', 'rememb', 'blizzard', 'pull', 'peopl', 'push', 'car']",blizzard new york beauti rememb blizzard pull peopl push car,0.13636363636363635
1180,"Blizzards only provide more opps to help animals! ""Vegan propaganda spotted on snowy cars across DC | Stuck in DC"" http://www.stuckindc.com/a/vegan-propaganda-spotted-on-snowy-cars-across-dc/ …",2016-01-28 14:32:00,1,blizzards only provide more opps to help animals vegan propaganda spotted on snowy cars across dc  stuck in dc,"['blizzards', 'only', 'provide', 'more', 'opps', 'to', 'help', 'animals', 'vegan', 'propaganda', 'spotted', 'on', 'snowy', 'cars', 'across', 'dc', 'stuck', 'in', 'dc']","['blizzard', 'provid', 'opp', 'help', 'anim', 'vegan', 'propaganda', 'spot', 'snowi', 'car', 'across', 'dc', 'stuck', 'dc']",blizzard provid opp help anim vegan propaganda spot snowi car across dc stuck dc,-0.1
895,"Blizzards really make you crave junk food. Ate a cheeseburger, fries & pizza this weekend which is not how I usually roll. Greens tomorrow.",2016-01-25 00:25:00,1,blizzards really make you crave junk food ate a cheeseburger fries  pizza this weekend which is not how i usually roll greens tomorrow,"['blizzards', 'really', 'make', 'you', 'crave', 'junk', 'food', 'ate', 'a', 'cheeseburger', 'fries', 'pizza', 'this', 'weekend', 'which', 'is', 'not', 'how', 'i', 'usually', 'roll', 'greens', 'tomorrow']","['blizzard', 'realli', 'make', 'crave', 'junk', 'food', 'ate', 'cheeseburg', 'fri', 'pizza', 'weekend', 'usual', 'roll', 'green', 'tomorrow']",blizzard realli make crave junk food ate cheeseburg fri pizza weekend usual roll green tomorrow,-0.225
2378,Blizzards suck 2016..hope every1 is ok up here..Flashlights..food..beer Hope everyone has what they need 2 ride out this mess coming,2016-01-22 00:39:00,1,blizzards suck  hope every is ok up here flashlights food beer hope everyone has what they need  ride out this mess coming,"['blizzards', 'suck', 'hope', 'every', 'is', 'ok', 'up', 'here', 'flashlights', 'food', 'beer', 'hope', 'everyone', 'has', 'what', 'they', 'need', 'ride', 'out', 'this', 'mess', 'coming']","['blizzard', 'suck', 'hope', 'everi', 'ok', 'flashlight', 'food', 'beer', 'hope', 'everyon', 'need', 'ride', 'mess', 'come']",blizzard suck hope everi ok flashlight food beer hope everyon need ride mess come,0.1625
178,"Blizzards, heat exhaustion, food poisoning, @BottegaVeneta = a microcosm of a good marriage.http://ow.ly/XyfbW pic.twitter.com/QSyxTeFTmT",2016-02-01 17:03:00,1,blizzards heat exhaustion food poisoning   a microcosm of a good marriage,"['blizzards', 'heat', 'exhaustion', 'food', 'poisoning', 'a', 'microcosm', 'of', 'a', 'good', 'marriage']","['blizzard', 'heat', 'exhaust', 'food', 'poison', 'microcosm', 'good', 'marriag']",blizzard heat exhaust food poison microcosm good marriag,0.7
2472,"Blizzards, hot cocoa & comfort foods are so exhausting. http://fb.me/IPnTDMdB ",2016-01-23 23:13:00,1,blizzards hot cocoa  comfort foods are so exhausting,"['blizzards', 'hot', 'cocoa', 'comfort', 'foods', 'are', 'so', 'exhausting']","['blizzard', 'hot', 'cocoa', 'comfort', 'food', 'exhaust']",blizzard hot cocoa comfort food exhaust,0.25
1474,Blizzards....an excuse to eat all the food and drink all the alcohol. Need all those calories to stay warm #amirite #Jonas #quédieta #noms,2016-01-24 02:04:00,1,blizzards an excuse to eat all the food and drink all the alcohol need all those calories to stay warm   dieta,"['blizzards', 'an', 'excuse', 'to', 'eat', 'all', 'the', 'food', 'and', 'drink', 'all', 'the', 'alcohol', 'need', 'all', 'those', 'calories', 'to', 'stay', 'warm', 'dieta']","['blizzard', 'excus', 'eat', 'food', 'drink', 'alcohol', 'need', 'calori', 'stay', 'warm', 'dieta']",blizzard excus eat food drink alcohol need calori stay warm dieta,0.6
1212,Blocks from #WhiteHouse: Police car blocks PA Ave. Snow loaded onto truck. 6 nights after #blizzard see ALL concrete pic.twitter.com/ARcOrigV2J,2016-01-28 06:01:00,1,blocks from  police car blocks pa ave snow loaded onto truck  nights after  see all concrete pictwittercomarcorigvj,"['blocks', 'from', 'police', 'car', 'blocks', 'pa', 'ave', 'snow', 'loaded', 'onto', 'truck', 'nights', 'after', 'see', 'all', 'concrete', 'pictwittercomarcorigvj']","['block', 'polic', 'car', 'block', 'pa', 'ave', 'snow', 'load', 'onto', 'truck', 'night', 'see', 'concret', 'pictwittercomarcorigvj']",block polic car block pa ave snow load onto truck night see concret pictwittercomarcorigvj,0.0
3195,BoingBoing: RT fromedome: Friday night blizzard ration fest at Whole Foods Brooklyn. pic.twitter.com/2aSwX6ywZQ,2016-01-23 03:33:00,1,boingboing rt fromedome friday night blizzard ration fest at whole foods brooklyn pictwittercomaswxywzq,"['boingboing', 'rt', 'fromedome', 'friday', 'night', 'blizzard', 'ration', 'fest', 'at', 'whole', 'foods', 'brooklyn', 'pictwittercomaswxywzq']","['boingbo', 'rt', 'fromedom', 'friday', 'night', 'blizzard', 'ration', 'fest', 'whole', 'food', 'brooklyn', 'pictwittercomaswxywzq']",boingbo rt fromedom friday night blizzard ration fest whole food brooklyn pictwittercomaswxywzq,0.2
2710,BostonGlobe: Need some comfort food in this weather? Try the perfect pot roast #blizzard #recipe …pic.twitter.com/ztj2UtedqA,2016-01-23 19:34:00,1,bostonglobe need some comfort food in this weather try the perfect pot roast   pictwittercomztjutedqa,"['bostonglobe', 'need', 'some', 'comfort', 'food', 'in', 'this', 'weather', 'try', 'the', 'perfect', 'pot', 'roast', 'pictwittercomztjutedqa']","['bostonglob', 'need', 'comfort', 'food', 'weather', 'tri', 'perfect', 'pot', 'roast', 'pictwittercomztjutedqa']",bostonglob need comfort food weather tri perfect pot roast pictwittercomztjutedqa,1.0
3062,Both go great with bacon #blizzard food.  https://twitter.com/deliaephron/status/690886521407303680 …,2016-01-23 13:22:00,1,both go great with bacon  food,"['both', 'go', 'great', 'with', 'bacon', 'food']","['go', 'great', 'bacon', 'food']",go great bacon food,0.8
3228,Bought $200 dollars in blizzard snow food supplies. STEW! HUEVOS RANCHEROS! ROAST CHICKEN! And...then I ate dinner at Olive Garden,2016-01-23 02:35:00,1,bought  dollars in blizzard snow food supplies stew huevos rancheros roast chicken and then i ate dinner at olive garden,"['bought', 'dollars', 'in', 'blizzard', 'snow', 'food', 'supplies', 'stew', 'huevos', 'rancheros', 'roast', 'chicken', 'and', 'then', 'i', 'ate', 'dinner', 'at', 'olive', 'garden']","['bought', 'dollar', 'blizzard', 'snow', 'food', 'suppli', 'stew', 'huevo', 'ranchero', 'roast', 'chicken', 'ate', 'dinner', 'oliv', 'garden']",bought dollar blizzard snow food suppli stew huevo ranchero roast chicken ate dinner oliv garden,-0.6
1950,Bought a shit load of food for the east coast blizzard that suppose to last all weekend and I ate everything already ,2016-01-22 19:26:00,1,bought a shit load of food for the east coast blizzard that suppose to last all weekend and i ate everything already,"['bought', 'a', 'shit', 'load', 'of', 'food', 'for', 'the', 'east', 'coast', 'blizzard', 'that', 'suppose', 'to', 'last', 'all', 'weekend', 'and', 'i', 'ate', 'everything', 'already']","['bought', 'shit', 'load', 'food', 'east', 'coast', 'blizzard', 'suppos', 'last', 'weekend', 'ate', 'everyth', 'alreadi']",bought shit load food east coast blizzard suppos last weekend ate everyth alreadi,-0.1
1936,"Bought ONLY healthy food for this blizzard. Now, I'm craving a cheeseburger. Good going, Alaina!",2016-01-22 19:43:00,1,bought only healthy food for this blizzard now im craving a cheeseburger good going alaina,"['bought', 'only', 'healthy', 'food', 'for', 'this', 'blizzard', 'now', 'im', 'craving', 'a', 'cheeseburger', 'good', 'going', 'alaina']","['bought', 'healthi', 'food', 'blizzard', 'im', 'crave', 'cheeseburg', 'good', 'go', 'alaina']",bought healthi food blizzard im crave cheeseburg good go alaina,0.7
435,Bourbon And Movies would be a cool name for a rock band. @JimGaramone says it's a good way to ride out a blizzard.,2016-01-24 14:58:00,1,bourbon and movies would be a cool name for a rock band  says its a good way to ride out a blizzard,"['bourbon', 'and', 'movies', 'would', 'be', 'a', 'cool', 'name', 'for', 'a', 'rock', 'band', 'says', 'its', 'a', 'good', 'way', 'to', 'ride', 'out', 'a', 'blizzard']","['bourbon', 'movi', 'would', 'cool', 'name', 'rock', 'band', 'say', 'good', 'way', 'ride', 'blizzard']",bourbon movi would cool name rock band say good way ride blizzard,0.5249999999999999
1202,"Bout post-blizzard necessities: shovel, cold medicine, food and Jem and the Holograms on blu-ray. @jonmchu @jemthemovie",2016-01-24 22:01:00,1,bout postblizzard necessities shovel cold medicine food and jem and the holograms on bluray,"['bout', 'postblizzard', 'necessities', 'shovel', 'cold', 'medicine', 'food', 'and', 'jem', 'and', 'the', 'holograms', 'on', 'bluray']","['bout', 'postblizzard', 'necess', 'shovel', 'cold', 'medicin', 'food', 'jem', 'hologram', 'bluray']",bout postblizzard necess shovel cold medicin food jem hologram bluray,-0.6
1715,Bout to buy wild junk food for tomm blizzard,2016-01-22 22:29:00,1,bout to buy wild junk food for tomm blizzard,"['bout', 'to', 'buy', 'wild', 'junk', 'food', 'for', 'tomm', 'blizzard']","['bout', 'buy', 'wild', 'junk', 'food', 'tomm', 'blizzard']",bout buy wild junk food tomm blizzard,0.1
677,Bout to go see Ride Along 2 in this SNOW BLIZZARD @KevinHart4real  I wreck my Benz I'm blaming yo little funny ass,2016-01-23 19:02:00,1,bout to go see ride along  in this snow blizzard   i wreck my benz im blaming yo little funny ass,"['bout', 'to', 'go', 'see', 'ride', 'along', 'in', 'this', 'snow', 'blizzard', 'i', 'wreck', 'my', 'benz', 'im', 'blaming', 'yo', 'little', 'funny', 'ass']","['bout', 'go', 'see', 'ride', 'along', 'snow', 'blizzard', 'wreck', 'benz', 'im', 'blame', 'yo', 'littl', 'funni', 'ass']",bout go see ride along snow blizzard wreck benz im blame yo littl funni ass,0.0
3020,Brace Yourself: Best Foods for a Blizzard http://www.delish.com/recipes/cooking-recipes/snow-day-recipes … via @delishdotcom,2016-01-23 14:37:00,1,brace yourself best foods for a blizzard  via,"['brace', 'yourself', 'best', 'foods', 'for', 'a', 'blizzard', 'via']","['brace', 'best', 'food', 'blizzard', 'via']",brace best food blizzard via,1.0
1940,"Brace Yourself: Best Foods for a Blizzard.
http://www.delish.com/cooking/g2111/snow-day-recipes/ …
#Blizzard2016 #snowzilla #Staywarmpic.twitter.com/EyUedl69VW",2016-01-22 19:40:00,1,"brace yourself best foods for a blizzard

  twittercomeyuedlvw","['brace', 'yourself', 'best', 'foods', 'for', 'a', 'blizzard', 'twittercomeyuedlvw']","['brace', 'best', 'food', 'blizzard', 'twittercomeyuedlvw']",brace best food blizzard twittercomeyuedlvw,1.0
2298,"Brave Car Says Enough Of This Blizzard, Catches Fire

http://flip.it/ISdRw ",2016-01-24 17:18:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2237,"Brave Car Says Enough Of This Blizzard, Catches Fire -  http://www.theawesomepress.com/2016/01/23/brave-car-says-enough-of-this-blizzard-catches-fire/ …pic.twitter.com/WonlFmnoVE",2016-01-24 19:09:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2923,"Brave Car Says Enough Of This Blizzard, Catches Fire - Sometimes being “snowed in” means just that. Wipe out th... http://ow.ly/3atVu6 ",2016-01-23 20:46:00,1,brave car says enough of this blizzard catches fire  sometimes being snowed in means just that wipe out th,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire', 'sometimes', 'being', 'snowed', 'in', 'means', 'just', 'that', 'wipe', 'out', 'th']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire', 'sometim', 'snow', 'mean', 'wipe', 'th']",brave car say enough blizzard catch fire sometim snow mean wipe th,0.1625
2926,"Brave Car Says Enough Of This Blizzard, Catches Fire #Used-cars, Cars
http://ift.tt/1qlgEJp  View thousands of Us…pic.twitter.com/MCfd5IwjeC",2016-01-23 20:44:00,1,"brave car says enough of this blizzard catches fire cars cars
 view thousands of uspictwittercommcfdiwjec","['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire', 'cars', 'cars', 'view', 'thousands', 'of', 'uspictwittercommcfdiwjec']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire', 'car', 'car', 'view', 'thousand', 'uspictwittercommcfdiwjec']",brave car say enough blizzard catch fire car car view thousand uspictwittercommcfdiwjec,0.4
2442,"Brave Car Says Enough Of This Blizzard, Catches Fire http://dlvr.it/KJBpxc pic.twitter.com/uE7UupKFgR",2016-01-24 10:42:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2433,"Brave Car Says Enough Of This Blizzard, Catches Fire http://dlvr.it/KJGNQs pic.twitter.com/wNg9utO9MS",2016-01-24 11:22:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2868,"Brave Car Says Enough Of This Blizzard, Catches Fire http://goo.gl/fb/wk30os ",2016-01-23 21:38:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2948,"Brave car says enough of this blizzard, catches fire http://jalo.ps/7zYiZJh  pic.twitter.com/5GmWfRzUIu",2016-01-23 20:31:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2943,"Brave car says enough of this blizzard, catches fire http://jalo.ps/7zYiZJh  pic.twitter.com/a0aQ4X17AF",2016-01-23 20:34:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2960,"Brave car says enough of this blizzard, catches fire http://jalo.ps/7zYiZJh pic.twitter.com/hwBXzIzAdv",2016-01-23 20:19:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2528,"Brave Car Says Enough Of This Blizzard, Catches Fire http://jalopnik.com/brave-car-says-enough-of-this-blizzard-catches-fire-1754715716?utm_medium=sharefromsite&utm_source=Jalopnik_twitter …",2016-01-24 04:14:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2898,"Brave Car Says Enough Of This Blizzard, Catches Fire http://jalopnik.com/brave-car-says-enough-of-this-blizzard-catches-fire-1754715716 …",2016-01-23 21:08:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
2848,"Brave Car Says Enough Of This Blizzard, Catches Fire http://tinyurl.com/zteu7c7 pic.twitter.com/HZBfW2UQgi",2016-01-23 21:53:00,1,brave car says enough of this blizzard catches fire,"['brave', 'car', 'says', 'enough', 'of', 'this', 'blizzard', 'catches', 'fire']","['brave', 'car', 'say', 'enough', 'blizzard', 'catch', 'fire']",brave car say enough blizzard catch fire,0.4
